[32mOPENAIRCN_DIR    = /home/airbustx2w/openair-cn[00m
Initializing OAI Logging
Initializing MSC logs
Initializing MSC logs Done
000094 00000:201082 7F346682F700 DEBUG S6A    2w/openair-cn/src/s6a/s6a_task.c:0152    Initializing S6a interface
000095 00000:201099 7F346682F700 DEBUG S6A    2w/openair-cn/src/s6a/s6a_task.c:0175    Initializing freeDiameter log handler done
000096 00000:201104 7F346682F700 DEBUG S6A    2w/openair-cn/src/s6a/s6a_task.c:0181    Initializing freeDiameter core...
000097 00000:201159 7F346682F700 ERROR S6A    2w/openair-cn/src/s6a/s6a_task.c:0080    libfdproto '1.2.0' initialized.
000098 00000:201173 7F346682F700 ERROR S6A    2w/openair-cn/src/s6a/s6a_task.c:0080    libgnutls '3.4.10' initialized.
000099 00000:201620 7F346682F700 ALERT S6A    2w/openair-cn/src/s6a/s6a_task.c:0080    Core state: 0 -> 1
000100 00000:201648 7F346682F700 ERROR S6A    2w/openair-cn/src/s6a/s6a_task.c:0080    libfdcore '1.2.0' initialized.
000101 00000:201653 7F346682F700 DEBUG S6A    2w/openair-cn/src/s6a/s6a_task.c:0187    Initializing freeDiameter core done
000102 00000:201658 7F346682F700 DEBUG S6A    2w/openair-cn/src/s6a/s6a_task.c:0191    Default ext path: /usr/local/lib/freeDiameter
000103 00000:201672 7F346682F700 ALERT S6A    2w/openair-cn/src/s6a/s6a_task.c:0080    Parsing configuration file: /usr/local/etc/oai/freeDiameter/mme_fd.conf
000104 00000:202584 7F346682F700 ALERT S6A    2w/openair-cn/src/s6a/s6a_task.c:0080    Extension /usr/local/lib/freeDiameter/dict_nas_mipv6.fdx added to the list.
000105 00000:202595 7F346682F700 ALERT S6A    2w/openair-cn/src/s6a/s6a_task.c:0080    Extension /usr/local/lib/freeDiameter/dict_s6a.fdx added to the list.
000106 00000:202905 7F346682F700 ALERT S6A    2w/openair-cn/src/s6a/s6a_task.c:0080    Generating fresh Diffie-Hellman parameters of size 1024 (this takes some time)... 
000107 00000:258136 7F346682F700 ALERT S6A    2w/openair-cn/src/s6a/s6a_task.c:0080    Loading : /usr/local/lib/freeDiameter/dict_nas_mipv6.fdx
000108 00000:258200 7F346682F700 ALERT S6A    2w/openair-cn/src/s6a/s6a_task.c:0080    Checking dependencies for 'dict_nas_mipv6'...
000109 00000:258206 7F346682F700 ALERT S6A    2w/openair-cn/src/s6a/s6a_task.c:0080    Extension [/usr/local/lib/freeDiameter/dict_nas_mipv6.fdx] has no fd_ext_fini function.
000110 00000:258223 7F346682F700 ALERT S6A    2w/openair-cn/src/s6a/s6a_task.c:0080    Dictionary Extension 'MIPv6 NAS-to-HAAA Interaction' initialized
000111 00000:258228 7F346682F700 ALERT S6A    2w/openair-cn/src/s6a/s6a_task.c:0080    Loading : /usr/local/lib/freeDiameter/dict_s6a.fdx
000112 00000:258273 7F346682F700 ALERT S6A    2w/openair-cn/src/s6a/s6a_task.c:0080    Checking dependencies for 'dict_s6a'...
000113 00000:258282 7F346682F700 ALERT S6A    2w/openair-cn/src/s6a/s6a_task.c:0080    Extension [/usr/local/lib/freeDiameter/dict_s6a.fdx] has no fd_ext_fini function.
000114 00000:258926 7F346682F700 ERROR S6A    2w/openair-cn/src/s6a/s6a_task.c:0080    Dictionary Extension 'S6A from 3GPP standard v.10.5' initialized
000115 00000:258933 7F346682F700 ERROR S6A    2w/openair-cn/src/s6a/s6a_task.c:0080    All extensions loaded.
000116 00000:258951 7F346682F700 ERROR S6A    2w/openair-cn/src/s6a/s6a_task.c:0080    freeDiameter configuration:
000117 00000:258957 7F346682F700 ERROR S6A    2w/openair-cn/src/s6a/s6a_task.c:0080      Default trace level .... : +3
000118 00000:258962 7F346682F700 ERROR S6A    2w/openair-cn/src/s6a/s6a_task.c:0080      Configuration file ..... : /usr/local/etc/oai/freeDiameter/mme_fd.conf
000119 00000:258966 7F346682F700 ERROR S6A    2w/openair-cn/src/s6a/s6a_task.c:0080      Diameter Identity ...... : airbustx2w-CELSIUS-M720-POWER.openair4G.eur (l:43)
000120 00000:258973 7F346682F700 ERROR S6A    2w/openair-cn/src/s6a/s6a_task.c:0080      Diameter Realm ......... : openair4G.eur (l:13)
000121 00000:258978 7F346682F700 ERROR S6A    2w/openair-cn/src/s6a/s6a_task.c:0080      Tc Timer ............... : 30
000122 00000:258983 7F346682F700 ERROR S6A    2w/openair-cn/src/s6a/s6a_task.c:0080      Tw Timer ............... : 30
000123 00000:258987 7F346682F700 ERROR S6A    2w/openair-cn/src/s6a/s6a_task.c:0080      Local port ............. : 3870
000124 00000:258992 7F346682F700 ERROR S6A    2w/openair-cn/src/s6a/s6a_task.c:0080      Local secure port ...... : 5870
000125 00000:258996 7F346682F700 ERROR S6A    2w/openair-cn/src/s6a/s6a_task.c:0080      Number of SCTP streams . : 3
000126 00000:259001 7F346682F700 ERROR S6A    2w/openair-cn/src/s6a/s6a_task.c:0080      Number of clients thr .. : 5
000127 00000:259005 7F346682F700 ERROR S6A    2w/openair-cn/src/s6a/s6a_task.c:0080      Number of app threads .. : 4
000128 00000:259010 7F346682F700 ERROR S6A    2w/openair-cn/src/s6a/s6a_task.c:0080      Local endpoints ........ : Default (use all available)
000129 00000:259015 7F346682F700 ERROR S6A    2w/openair-cn/src/s6a/s6a_task.c:0080      Local applications ..... : (none)
000130 00000:259019 7F346682F700 ERROR S6A    2w/openair-cn/src/s6a/s6a_task.c:0080      Flags : - IP ........... : Enabled
000131 00000:259023 7F346682F700 ERROR S6A    2w/openair-cn/src/s6a/s6a_task.c:0080              - IPv6 ......... : DISABLED
000132 00000:259029 7F346682F700 ERROR S6A    2w/openair-cn/src/s6a/s6a_task.c:0080              - Relay app .... : DISABLED
000133 00000:259033 7F346682F700 ERROR S6A    2w/openair-cn/src/s6a/s6a_task.c:0080              - TCP .......... : Enabled
000134 00000:259038 7F346682F700 ERROR S6A    2w/openair-cn/src/s6a/s6a_task.c:0080              - SCTP ......... : DISABLED
000135 00000:259045 7F346682F700 ERROR S6A    2w/openair-cn/src/s6a/s6a_task.c:0080              - Pref. proto .. : TCP
000136 00000:259050 7F346682F700 ERROR S6A    2w/openair-cn/src/s6a/s6a_task.c:0080              - TLS method ... : Separate port
000137 00000:259054 7F346682F700 ERROR S6A    2w/openair-cn/src/s6a/s6a_task.c:0080      TLS :   - Certificate .. : /usr/local/etc/oai/freeDiameter/mme.cert.pem
000138 00000:259059 7F346682F700 ERROR S6A    2w/openair-cn/src/s6a/s6a_task.c:0080              - Private key .. : /usr/local/etc/oai/freeDiameter/mme.key.pem
000139 00000:259063 7F346682F700 ERROR S6A    2w/openair-cn/src/s6a/s6a_task.c:0080              - CA (trust) ... : /usr/local/etc/oai/freeDiameter/mme.cacert.pem (1 certs)
000140 00000:259067 7F346682F700 ERROR S6A    2w/openair-cn/src/s6a/s6a_task.c:0080              - CRL .......... : (none)
000141 00000:259083 7F346682F700 ERROR S6A    2w/openair-cn/src/s6a/s6a_task.c:0080              - Priority ..... : (default: 'NORMAL')
000142 00000:259088 7F346682F700 ERROR S6A    2w/openair-cn/src/s6a/s6a_task.c:0080              - DH bits ...... : 1024
000143 00000:259093 7F346682F700 ERROR S6A    2w/openair-cn/src/s6a/s6a_task.c:0080      Origin-State-Id ........ : 1508849666
000144 00000:259100 7F346682F700 ERROR S6A    2w/openair-cn/src/s6a/s6a_task.c:0080    Loaded extensions: '/usr/local/lib/freeDiameter/dict_nas_mipv6.fdx'[(no config file)], loaded
000145 00000:259105 7F346682F700 ERROR S6A    2w/openair-cn/src/s6a/s6a_task.c:0080    Loaded extensions: '/usr/local/lib/freeDiameter/dict_s6a.fdx'[(no config file)], loaded
000146 00000:259116 7F346682F700 ALERT S6A    2w/openair-cn/src/s6a/s6a_task.c:0080    Core state: 1 -> 2
000147 00000:259121 7F346682F700 DEBUG S6A    2w/openair-cn/src/s6a/s6a_task.c:0199    fd_core_parseconf done
000148 00000:259127 7F346682F700 DEBUG S6A    2w/openair-cn/src/s6a/s6a_task.c:0208    Enabled GNUTLS debug at level 9
000149 00000:259785 7F346682F700 ERROR S6A    2w/openair-cn/src/s6a/s6a_task.c:0080    Local server address(es): 10.0.1.12{---L-}	192.168.12.62{---L-}	192.168.42.87{---L-}
000150 00000:259833 7F343E7FC700 ALERT S6A    2w/openair-cn/src/s6a/s6a_task.c:0080    Peer timeout reset to 0 seconds
000151 00000:259842 7F343E7FC700 ALERT S6A    2w/openair-cn/src/s6a/s6a_task.c:0080    'hss.openair4G.eur' in state 'STATE_CLOSED' waiting for next event.
000152 00000:259851 7F346682F700 ALERT S6A    2w/openair-cn/src/s6a/s6a_task.c:0080    Core state: 2 -> 3
